chr1A	1.4	61324792	59455870	63193714
chr1A	1.5	64204745	63193714	65215776
chr1A	0	65513370	65215776	65810964
chr1A	0.600000000000001	65846151	65810964	65881338
chr1A	3.7	66446382.5	65881338	67011427
chr1A	10.9	67960242.5	67011427	68909058
chr1A	13.6	70050063	68909058	71191068
chr2	1.8	8423545	8048457	8798633
chr2	0	8909938.5	8798633	9021244
chr2	0.799999999999997	10382971.5	9021244	11744699
chr2	1.2	13564028	11744699	15383357
chr2	0	15808748	15383357	16234139
chr2	1.4	16846192.5	16234139	17458246
chr2	0	17754759.5	17458246	18051273
chr2	0	18931139	18051273	19811005
chr2	0	19824526	19811005	19838047
chr2	0	20546992.5	19838047	21255938
chr2	0.700000000000003	23635527.5	21255938	26015117
chr2	0	26200062	26015117	26385007
chr2	0	26490047.5	26385007	26595088
chr2	0	27155746	26595088	27716404
chr2	0.799999999999997	36964175.5	27716404	46211947
chr2	0.5	47936233	46211947	49660519
chr2	0	50281218.5	49660519	50901918
chr2	0	51170982.5	50901918	51440047
chr2	0.100000000000001	52211958.5	51440047	52983870
chr2	0.200000000000003	53926063.5	52983870	54868257
chr2	0	56032132	54868257	57196007
chr2	0	57226087.5	57196007	57256168
chr2	0	57266011	57256168	57275854
chr2	0	58537751.5	57275854	59799649
chr2	0	60145966	59799649	60492283
chr2	0.199999999999996	62153077.5	60492283	63813872
chr2	0.600000000000001	65130705.5	63813872	66447539
chr2	1.8	67475174	66447539	68502809
chr2	0	69068313.5	68502809	69633818
chr2	0.100000000000001	72197502.5	69633818	74761187
chr2	0	78979149	74761187	83197111
chr2	0.5	88867209.5	83197111	94537308
chr2	0.700000000000003	95683264.5	94537308	96829221
chr2	0	99831763.5	96829221	102834306
chr2	0.199999999999996	103272456	102834306	103710606
chr2	0	103822594	103710606	103934582
chr2	0	103945134	103934582	103955686
chr2	0	105836924	103955686	107718162
chr2	0	108014567	107718162	108310972
chr2	0	108531007.5	108310972	108751043
chr2	0.100000000000001	109161825.5	108751043	109572608
chr2	0.199999999999996	110724171	109572608	111875734
chr2	0.200000000000003	113748337	111875734	115620940
chr2	0	116111857.5	115620940	116602775
chr2	0.200000000000003	117373837.5	116602775	118144900
chr2	0	118234780.5	118144900	118324661
chr2	0	118387528	118324661	118450395
chr2	1.40000000000001	122483568	118450395	126516741
chr2	0	126782561.5	126516741	127048382
chr2	0	127275067.5	127048382	127501753
chr2	0	129109447	127501753	130717141
chr2	0	131641947	130717141	132566753
chr2	0	133310726	132566753	134054699
chr2	0.199999999999989	134480385.5	134054699	134906072
chr2	0.200000000000003	135494300.5	134906072	136082529
chr2	0.200000000000003	136144176	136082529	136205823
chr2	0	137557421.5	136205823	138909020
chr2	0	140470068.5	138909020	142031117
chr2	1	143599619	142031117	145168121
chr20	20.8	3372307	856680	5887934
chr20	4.2	6578095.5	5887934	7268257
chr20	3.3	7718659	7268257	8169061
chr20	4.8	8828834	8169061	9488607
chr20	4.1	10145520	9488607	10802433
chr20	1.3	11003145	10802433	11203857
chr20	1.7	11652006	11203857	12100155
chr20	8.9	12987045	12100155	13873935
chr20	4.2	14196299.5	13873935	14518664
chr21	8.3	1300780.5	674172	1927389
chr21	13.9	2945203	1927389	3963017
chr21	6.8	4345276	3963017	4727535
chr3	1.9	1127213.5	1006237	1248190
chr3	0.5	1270583	1248190	1292976
chr3	0.2	1295229	1292976	1297482
chr3	1.1	1344825	1297482	1392168
chr3	0.100000000000001	1400876.5	1392168	1409585
chr3	1.1	1485099.5	1409585	1560614
chr3	5.8	1778122	1560614	1995630
chr3	0	1997237.5	1995630	1998845
chr3	5	2386050	1998845	2773255
chr3	0	2779140	2773255	2785025
chr3	4.2	3066150.5	2785025	3347276
chr3	0.300000000000001	3424201.5	3347276	3501127
chr3	0.699999999999999	3540951.5	3501127	3580776
chr3	1.9	3832941	3580776	4085106
chr3	0.699999999999999	4163927.5	4085106	4242749
chr3	0.400000000000002	4251240	4242749	4259731
chr3	1.3	4345125	4259731	4430519
chr3	1.2	4436333.5	4430519	4442148
chr3	1.5	4688630	4442148	4935112
chr3	0.699999999999999	5024253	4935112	5113394
chr3	0.199999999999999	5173512	5113394	5233630
chr3	0	5235234	5233630	5236838
chr3	0.400000000000002	5297782.5	5236838	5358727
chr3	0	5362687.5	5358727	5366648
chr3	0	5371319.5	5366648	5375991
chr3	1.5	5614525.5	5375991	5853060
chr3	0	5867900.5	5853060	5882741
chr3	0.5	5993964	5882741	6105187
chr3	0	6733504.5	6105187	7361822
chr3	4.6	7471534.5	7361822	7581247
chr3	0	7709830.5	7581247	7838414
chr3	2.59999999999999	8257131.5	7838414	8675849
chr3	2.5	9059881.5	8675849	9443914
chr3	0.900000000000006	9559224.5	9443914	9674535
chr3	1.7	10161731	9674535	10648927
chr3	0.100000000000001	10664671	10648927	10680415
chr3	0	10710555	10680415	10740695
chr3	1.1	11492718.5	10740695	12244742
chr3	1.6	12672231	12244742	13099720
chr3	4.7	15984547	13099720	18869374
chr3	0	18871983	18869374	18874592
chr3	0.300000000000004	19165887	18874592	19457182
chr3	3.09999999999999	28235136.5	19457182	37013091
chr3	0.300000000000004	40850828.5	37013091	44688566
chr3	0.299999999999997	51134996	44688566	57581426
chr3	0	68180986.5	57581426	78780547
chr3	0	93808442	78780547	108836337
chr3	5.5	108902815	108836337	108969293
chr3	0	108980842.5	108969293	108992392
chr3	6.00000000000001	110353490	108992392	111714588
chr3	0.299999999999997	111930166.5	111714588	112145745
chr3	0	112153998	112145745	112162251
chr3	0.700000000000003	112218915.5	112162251	112275580
chr3	0	112280926	112275580	112286272
chr3	0	112314468	112286272	112342664
chr4	2.4	822987.5	358324	1287651
chr4	0.5	1593783	1287651	1899915
chr4	2	2231368	1899915	2562821
chr4	0.399999999999999	2760768	2562821	2958715
chr4	0.2	2998947	2958715	3039179
chr4	1.9	4218947.5	3039179	5398716
chr4	3	6323180.5	5398716	7247645
chr4	0.799999999999999	7660943	7247645	8074241
chr4	0	8185504	8074241	8296767
chr4	1.3	9059099	8296767	9821431
chr4	0.800000000000001	9923215.5	9821431	10025000
chr4	0.699999999999999	11295998	10025000	12566996
chr4	0.199999999999999	12950590	12566996	13334184
chr4	0.600000000000001	16908012	13334184	20481840
chr4	0	20969616	20481840	21457392
chr4	0	21490873	21457392	21524354
chr4	0	21547571.5	21524354	21570789
chr4	0	22402421.5	21570789	23234054
chr4	0	23625147	23234054	24016240
chr4	0.899999999999999	24573804.5	24016240	25131369
chr4	0.100000000000001	26331652	25131369	27531935
chr4	0.0999999999999996	27844476	27531935	28157017
chr4	0	30632859.5	28157017	33108702
chr4	0.299999999999999	33789218.5	33108702	34469735
chr4	0	34473594	34469735	34477453
chr4	0	36400589.5	34477453	38323726
chr4	0	38392965	38323726	38462204
chr4	0	39802174.5	38462204	41142145
chr4	0.199999999999999	41224395.5	41142145	41306646
chr4	0	42769004.5	41306646	44231363
chr4	0	44622751.5	44231363	45014140
chr4	0.900000000000002	45988879	45014140	46963618
chr4	0	47120009	46963618	47276400
chr4	0	47636433	47276400	47996466
chr4	0	48409411	47996466	48822356
chr4	0	50574200	48822356	52326044
chr4	0	53360003	52326044	54393962
chr4	0.300000000000001	54873771.5	54393962	55353581
chr4	0	56611004.5	55353581	57868428
chr4	0	57955949.5	57868428	58043471
chr4	0	58102783	58043471	58162095
chr4	0.199999999999999	59293466.5	58162095	60424838
chr4	0.699999999999999	60687188.5	60424838	60949539
chr4	0.699999999999999	61832077.5	60949539	62714616
chr4	0.900000000000002	62968430	62714616	63222244
chr5	0	3192243	3013077	3371409
chr5	3.4	3839429	3371409	4307449
chr5	8.5	4700923	4307449	5094397
chr5	0.699999999999999	5226039	5094397	5357681
chr5	1.2	6133379.5	5357681	6909078
chr5	0.6	8130619	6909078	9352160
chr5	0.699999999999999	9724686	9352160	10097212
chr5	1.1	11001706.5	10097212	11906201
chr5	0	14090646.5	11906201	16275092
chr5	0.300000000000001	16659692	16275092	17044292
chr5	0.300000000000001	17351430.5	17044292	17658569
chr5	0.300000000000001	19594823	17658569	21531077
chr5	0	21614676	21531077	21698275
chr5	0.799999999999997	23181171.5	21698275	24664068
chr5	0.100000000000001	25117938	24664068	25571808
chr5	0	25587914.5	25571808	25604021
chr5	0	26056603	25604021	26509185
chr5	0	26556062	26509185	26602939
chr5	0	26740780.5	26602939	26878622
chr5	0.600000000000001	29358616	26878622	31838610
chr5	0	33024626.5	31838610	34210643
chr5	0.0999999999999979	35530534.5	34210643	36850426
chr5	0.300000000000001	37571234	36850426	38292042
chr5	0.100000000000001	38512788.5	38292042	38733535
chr5	0.599999999999998	41969705.5	38733535	45205876
chr5	0.300000000000001	50989265.5	45205876	56772655
chr5	12.5	57174768	56772655	57576881
chr6	1.4	1527584	1292473	1762695
chr6	12.8	2270031.5	1762695	2777368
chr6	2.3	3000370	2777368	3223372
chr6	5	3388005	3223372	3552638
chr6	8.8	4372855.5	3552638	5193073
chr6	0.599999999999998	5519326.5	5193073	5845580
chr6	0	5882031.5	5845580	5918483
chr6	0	6677338.5	5918483	7436194
chr6	0.300000000000001	8068073	7436194	8699952
chr6	0	8754671	8699952	8809390
chr6	0.900000000000002	10855540.5	8809390	12901691
chr6	0	13059351.5	12901691	13217012
chr6	0	13313486.5	13217012	13409961
chr6	0	13842518.5	13409961	14275076
chr6	0	15597233.5	14275076	16919391
chr6	0	17471364.5	16919391	18023338
chr6	0	18040660	18023338	18057982
chr6	0.699999999999996	19704901	18057982	21351820
chr6	0.5	21640463.5	21351820	21929107
chr6	0	22641088	21929107	23353069
chr6	0.700000000000003	24918815	23353069	26484561
chr6	1.4	26642429	26484561	26800297
chr6	0	27430062.5	26800297	28059828
chr6	0	28113964	28059828	28168100
chr6	2.7	28939363	28168100	29710626
chr6	0.600000000000001	30003932.5	29710626	30297239
chr6	0	30363519	30297239	30429799
chr6	2.5	30879193	30429799	31328587
chr6	3.5	31823757.5	31328587	32318928
chr6	3.09999999999999	32815607.5	32318928	33312287
chr6	11.4	34254718.5	33312287	35197150
chr7	0.9	4635340	4388689	4881991
chr7	0	4884542	4881991	4887093
chr7	2.2	5485623	4887093	6084153
chr7	1	6242637	6084153	6401121
chr7	4.2	7177345.5	6401121	7953570
chr7	4.2	9232160.5	7953570	10510751
chr7	0	11137150.5	10510751	11763550
chr7	1.2	12568746	11763550	13373942
chr7	0	14072338.5	13373942	14770735
chr7	0	14961787.5	14770735	15152840
chr7	0	15468598.5	15152840	15784357
chr7	0.5	16718337.5	15784357	17652318
chr7	0	17976081.5	17652318	18299845
chr7	0.0999999999999979	18302601.5	18299845	18305358
chr7	0.300000000000001	19515123	18305358	20724888
chr7	0	21175480	20724888	21626072
chr7	0	22115404.5	21626072	22604737
chr7	0	22646302	22604737	22687867
chr7	0.5	23122907.5	22687867	23557948
chr7	0.399999999999999	24973268	23557948	26388588
chr7	0	26844293.5	26388588	27299999
chr7	0.900000000000002	28010718	27299999	28721437
chr7	0	28855916	28721437	28990395
chr7	0.399999999999999	29706794	28990395	30423193
chr7	2.7	31831665.5	30423193	33240138
chr7	0	33254670.5	33240138	33269203
chr7	0.200000000000003	33453747.5	33269203	33638292
chr7	1.3	34525237.5	33638292	35412183
chr7	1.5	35581337.5	35412183	35750492
chr8	0	666275	523545	809005
chr8	3.6	2653121.5	809005	4497238
chr8	0.3	4737093	4497238	4976948
chr8	0.5	5294594.5	4976948	5612241
chr8	0.199999999999999	5974479.5	5612241	6336718
chr8	0	6354230	6336718	6371742
chr8	0.600000000000001	7464065.5	6371742	8556389
chr8	0.5	9690690	8556389	10824991
chr8	0	11261848.5	10824991	11698706
chr8	0.6	11701272	11698706	11703838
chr8	0	12310284.5	11703838	12916731
chr8	0	13021086	12916731	13125441
chr8	0	13369175.5	13125441	13612910
chr8	1.9	13840040	13612910	14067170
chr8	0	14606228	14067170	15145286
chr8	0	15317573.5	15145286	15489861
chr8	0	16167253.5	15489861	16844646
chr8	0	17249122.5	16844646	17653599
chr8	0	17743780.5	17653599	17833962
chr8	1	18168673	17833962	18503384
chr8	0.600000000000001	18792562.5	18503384	19081741
chr8	1.7	19564314.5	19081741	20046888
chr8	1.2	20469137	20046888	20891386
chr8	2.1	21427630.5	20891386	21963875
chr8	0.899999999999999	22291043.5	21963875	22618212
chr8	0.699999999999999	22724312	22618212	22830412
chr8	0.800000000000001	22879797	22830412	22929182
chr8	6.9	23695797.5	22929182	24462413
chr8	3.1	24950114.5	24462413	25437816
chr9	9.7	1933833.5	967968	2899699
chr9	14.1	5089511.5	2899699	7279324
chr9	1.1	8155625.5	7279324	9031927
chr9	0	9346074.5	9031927	9660222
chr9	0	9814073.5	9660222	9967925
chr9	0	10386700.5	9967925	10805476
chr9	0	11083537.5	10805476	11361599
chr9	0.199999999999999	11493500	11361599	11625401
chr9	0.700000000000003	12602154.5	11625401	13578908
chr9	0.0999999999999979	13837290	13578908	14095672
chr9	0.199999999999999	14561460.5	14095672	15027249
chr9	0.5	15273160	15027249	15519071
chr9	0	15626244.5	15519071	15733418
chr9	1.1	16735751	15733418	17738084
chr9	0.399999999999999	18085958	17738084	18433832
chr9	0.400000000000002	18565803.5	18433832	18697775
chr9	0	18778738.5	18697775	18859702
chr9	0.399999999999999	19229130	18859702	19598558
chr9	0	19756577	19598558	19914596
chr9	1.6	20740056	19914596	21565516
chr9	0	21567823.5	21565516	21570131
chr9	1.5	21854583.5	21570131	22139036
chr9	3.40000000000001	22453383	22139036	22767730
chrZ	11.6	2318222	503343	4133101
chrZ	0	4163761	4133101	4194421
chrZ	6.3	5864955.5	4194421	7535490
chrZ	0	8507647.5	7535490	9479805
chrZ	0	9624368	9479805	9768931
chrZ	0	12005216	9768931	14241501
chrZ	0	14528047.5	14241501	14814594
chrZ	0	15207244.5	14814594	15599895
chrZ	0	26639988	15599895	37680081
chrZ	33.9	54208255	37680081	70736429
chrZ	22	71210602	70736429	71684775
chrZ	8.7	72149628.5	71684775	72614482
